t,Lambda1,Lambda2,Lambda3,Lambda4,Kdelta
10.839613204401468,0.04227869401366746,0.0,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
10.843614538179393,0.0422786940136568,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
10.84761587195732,0.042278694013650586,0.0,0.0,0.0,2.0
10.851617205735245,0.04227869401365414,8.881784197001252e-16,0.0,0.0,2.0
10.855618539513172,0.04227869401366391,0.0,0.0,-8.881784197001252e-16,2.0
10.859619873291097,0.04227869401368256,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
10.863621207069023,0.042278694013710094,8.881784197001252e-16,0.0,-8.881784197001252e-16,2.0
10.86762254084695,0.04227869401374296,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
10.871623874624875,0.042278694013782925,8.881784197001252e-16,8.881784197001252e-16,-8.881784197001252e-16,2.0
10.875625208402802,0.042278694013826446,8.881784197001252e-16,0.0,-1.7763568394002505e-15,2.0
10.879626542180727,0.042278694013876184,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
10.883627875958654,0.04227869401392681,-8.881784197001252e-16,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
10.887629209736579,0.04227869401397921,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
10.891630543514506,0.04227869401403517,0.0,0.0,-1.7763568394002505e-15,2.0
10.89563187729243,0.042278694014090235,0.0,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
10.899633211070357,0.04227869401414619,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
10.903634544848284,0.04227869401420392,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
10.907635878626209,0.042278694014256324,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
10.911637212404136,0.04227869401430695,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
10.91563854618206,0.0422786940143558,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
10.919639879959988,0.04227869401440287,8.881784197001252e-16,0.0,0.0,2.0
10.923641213737913,0.04227869401444462,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
10.92764254751584,0.04227869401448281,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
10.931643881293764,0.04227869401451567,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
10.935645215071691,0.04227869401454498,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
10.939646548849618,0.04227869401456985,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
10.943647882627543,0.042278694014586726,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
10.94764921640547,0.04227869401460094,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
10.951650550183395,0.04227869401460893,0.0,0.0,0.0,2.0
10.955651883961322,0.04227869401460982,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
10.959653217739247,0.042278694014607154,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
10.963654551517173,0.042278694014597384,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,2.0
10.967655885295098,0.04227869401458051,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
10.971657219073025,0.04227869401456008,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
10.97565855285095,0.042278694014533436,0.0,0.0,0.0,2.0
10.979659886628877,0.04227869401450146,8.881784197001252e-16,0.0,-8.881784197001252e-16,2.0
10.983661220406804,0.04227869401446327,0.0,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
10.987662554184729,0.04227869401442064,0.0,0.0,-8.881784197001252e-16,2.0
10.991663887962655,0.042278694014372675,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
10.99566522174058,0.04227869401432027,8.881784197001252e-16,8.881784197001252e-16,-8.881784197001252e-16,2.0
10.999666555518507,0.04227869401426343,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.003667889296432,0.04227869401420481,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.007669223074359,0.04227869401414086,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.011670556852284,0.042278694014076024,0.0,0.0,0.0,2.0
11.01567189063021,0.042278694014006746,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
11.019673224408137,0.04227869401393747,0.0,0.0,0.0,2.0
11.023674558186062,0.0422786940138673,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.02767589196399,0.04227869401379536,0.0,0.0,0.0,2.0
11.031677225741914,0.04227869401372519,1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
11.035678559519841,0.04227869401365769,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.039679893297766,0.04227869401359019,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.043681227075693,0.042278694013524465,0.0,0.0,0.0,2.0
11.047682560853618,0.04227869401346407,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.051683894631545,0.04227869401340989,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.05568522840947,0.042278694013359264,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
11.059686562187396,0.04227869401331574,0.0,0.0,0.0,2.0
11.063687895965323,0.04227869401328199,8.881784197001252e-16,0.0,0.0,2.0
11.067689229743248,0.04227869401325535,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.071690563521175,0.04227869401323847,8.881784197001252e-16,0.0,0.0,2.0
11.0756918972991,0.04227869401323314,8.881784197001252e-16,0.0,0.0,2.0
11.079693231077027,0.04227869401324025,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.083694564854952,0.04227869401326334,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.087695898632878,0.042278694013299756,0.0,0.0,0.0,2.0
11.091697232410803,0.042278694013348606,0.0,0.0,0.0,2.0
11.09569856618873,0.042278694013401896,0.0,0.0,0.0,2.0
11.099699899966657,0.04227869401345963,0.0,0.0,0.0,2.0
11.103701233744582,0.042278694013519136,0.0,0.0,0.0,2.0
11.107702567522509,0.042278694013578644,8.881784197001252e-16,0.0,0.0,2.0
11.111703901300434,0.042278694013640816,8.881784197001252e-16,0.0,-8.881784197001252e-16,2.0
11.11570523507836,0.04227869401370388,0.0,0.0,0.0,2.0
11.119706568856286,0.04227869401376427,0.0,0.0,0.0,2.0
11.123707902634212,0.042278694013822005,-8.881784197001252e-16,-8.881784197001252e-16,-1.7763568394002505e-15,2.0
11.127709236412137,0.04227869401388151,-8.881784197001252e-16,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
11.131710570190064,0.04227869401393569,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.135711903967989,0.04227869401398543,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.139713237745916,0.0422786940140325,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.143714571523843,0.0422786940140778,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.147715905301768,0.04227869401411599,-8.881784197001252e-16,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
11.151717239079694,0.04227869401415063,0.0,0.0,0.0,2.0
11.15571857285762,0.04227869401417905,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,2.0
11.159719906635546,0.04227869401420126,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.163721240413471,0.04227869401421902,0.0,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
11.167722574191398,0.04227869401423323,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.171723907969323,0.04227869401423767,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.17572524174725,0.04227869401423945,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.179726575525176,0.042278694014235896,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.183727909303101,0.04227869401422524,0.0,0.0,0.0,2.0
11.187729243081028,0.04227869401420925,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.191730576858953,0.04227869401418882,-8.881784197001252e-16,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
11.19573191063688,0.04227869401416395,0.0,0.0,0.0,2.0
11.199733244414805,0.04227869401413464,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.203734578192732,0.04227869401410178,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.207735911970657,0.04227869401406359,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.211737245748584,0.04227869401402451,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.215738579526509,0.04227869401397921,0.0,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
11.219739913304435,0.04227869401393747,8.881784197001252e-16,0.0,0.0,2.0
11.223741247082362,0.042278694013890394,0.0,0.0,0.0,2.0
11.227742580860287,0.0422786940138451,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.231743914638214,0.042278694013797136,0.0,0.0,-1.7763568394002505e-15,2.0
11.235745248416139,0.042278694013753615,8.881784197001252e-16,0.0,0.0,2.0
11.239746582194066,0.042278694013709206,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.24374791597199,0.04227869401366924,0.0,0.0,0.0,2.0
11.247749249749917,0.042278694013631934,8.881784197001252e-16,0.0,0.0,2.0
11.251750583527842,0.04227869401359907,-8.881784197001252e-16,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
11.25575191730577,0.04227869401357598,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.259753251083696,0.04227869401355466,0.0,0.0,0.0,2.0
11.263754584861621,0.04227869401354489,0.0,0.0,0.0,2.0
11.267755918639548,0.04227869401354489,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.271757252417473,0.04227869401355466,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.2757585861954,0.042278694013577756,8.881784197001252e-16,0.0,-8.881784197001252e-16,2.0
11.279759919973325,0.042278694013607954,-8.881784197001252e-16,-8.881784197001252e-16,-1.7763568394002505e-15,2.0
11.283761253751251,0.04227869401364259,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.287762587529176,0.04227869401367901,0.0,0.0,-8.881784197001252e-16,2.0
11.291763921307103,0.042278694013714535,0.0,0.0,0.0,2.0
11.295765255085028,0.0422786940137545,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.299766588862955,0.04227869401379358,0.0,0.0,0.0,2.0
11.303767922640882,0.04227869401383,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.307769256418807,0.042278694013869966,8.881784197001252e-16,0.0,0.0,2.0
11.311770590196733,0.04227869401390638,0.0,0.0,-8.881784197001252e-16,2.0
11.315771923974658,0.04227869401394102,0.0,0.0,0.0,2.0
11.319773257752585,0.04227869401397566,8.881784197001252e-16,0.0,0.0,2.0
11.32377459153051,0.042278694014007634,0.0,0.0,0.0,2.0
11.327775925308437,0.04227869401403783,0.0,-8.881784197001252e-16,-1.7763568394002505e-15,2.0
11.331777259086362,0.0422786940140627,8.881784197001252e-16,0.0,0.0,2.0
11.335778592864289,0.04227869401408668,0.0,0.0,-8.881784197001252e-16,2.0
11.339779926642215,0.04227869401410711,0.0,0.0,-8.881784197001252e-16,2.0
11.34378126042014,0.04227869401412576,0.0,0.0,0.0,2.0
11.347782594198067,0.04227869401414086,0.0,0.0,-1.7763568394002505e-15,2.0
11.351783927975992,0.04227869401415063,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.355785261753919,0.04227869401415685,0.0,0.0,-8.881784197001252e-16,2.0
11.359786595531844,0.04227869401415951,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.36378792930977,0.04227869401416129,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.367789263087696,0.042278694014157736,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.371790596865623,0.04227869401415152,-8.881784197001252e-16,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
11.375791930643548,0.04227869401414086,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.379793264421474,0.042278694014128426,0.0,0.0,0.0,2.0
11.383794598199401,0.04227869401411333,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,2.0
11.387795931977326,0.042278694014094675,0.0,0.0,-8.881784197001252e-16,2.0
11.391797265755253,0.04227869401407247,0.0,0.0,0.0,2.0
11.395798599533178,0.04227869401404849,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.399799933311105,0.04227869401402362,0.0,0.0,0.0,2.0
11.40380126708903,0.042278694013996976,0.0,0.0,0.0,2.0
11.407802600866956,0.042278694013968554,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,2.0
11.411803934644881,0.042278694013939244,0.0,0.0,0.0,2.0
11.415805268422808,0.04227869401391082,8.881784197001252e-16,8.881784197001252e-16,0.0,2.0
11.419806602200735,0.04227869401388329,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.42380793597866,0.04227869401385398,1.7763568394002505e-15,8.881784197001252e-16,0.0,2.0
11.427809269756587,0.042278694013827334,-8.881784197001252e-16,-8.881784197001252e-16,-1.7763568394002505e-15,2.0
11.431810603534512,0.04227869401380335,8.881784197001252e-16,0.0,0.0,2.0
11.435811937312439,0.04227869401377937,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.439813271090364,0.04227869401376072,0.0,0.0,0.0,2.0
11.44381460486829,0.042278694013743845,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.447815938646215,0.04227869401373496,0.0,0.0,0.0,2.0
11.451817272424142,0.04227869401372786,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.455818606202067,0.042278694013728746,8.881784197001252e-16,0.0,0.0,2.0
11.459819939979994,0.042278694013734075,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.46382127375792,0.04227869401375095,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.467822607535846,0.04227869401377138,0.0,0.0,-8.881784197001252e-16,2.0
11.471823941313772,0.04227869401379536,0.0,0.0,0.0,2.0
11.475825275091697,0.042278694013822005,0.0,0.0,-8.881784197001252e-16,2.0
11.479826608869624,0.0422786940138522,-8.881784197001252e-16,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
11.48382794264755,0.04227869401388418,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.487829276425476,0.04227869401391615,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.491830610203401,0.04227869401395079,0.0,0.0,0.0,2.0
11.495831943981328,0.04227869401398365,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.499833277759254,0.042278694014016516,0.0,0.0,0.0,2.0
11.50383461153718,0.042278694014050267,0.0,0.0,0.0,2.0
11.507835945315106,0.04227869401408135,0.0,0.0,-8.881784197001252e-16,2.0
11.511837279093031,0.04227869401411333,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.515838612870958,0.04227869401414175,8.881784197001252e-16,0.0,0.0,2.0
11.519839946648883,0.042278694014167506,8.881784197001252e-16,0.0,0.0,2.0
11.52384128042681,0.04227869401419326,0.0,0.0,-8.881784197001252e-16,2.0
11.527842614204735,0.04227869401421458,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.531843947982662,0.04227869401423412,-8.881784197001252e-16,-8.881784197001252e-16,-1.7763568394002505e-15,2.0
11.535845281760587,0.042278694014250995,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.539846615538513,0.042278694014265206,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.54384794931644,0.042278694014274976,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.547849283094365,0.04227869401428208,0.0,0.0,0.0,2.0
11.551850616872292,0.042278694014285634,8.881784197001252e-16,8.881784197001252e-16,0.0,2.0
11.555851950650217,0.04227869401428652,8.881784197001252e-16,0.0,-8.881784197001252e-16,2.0
11.559853284428144,0.04227869401428119,0.0,0.0,0.0,2.0
11.563854618206069,0.042278694014274976,0.0,0.0,0.0,2.0
11.567855951983995,0.042278694014266094,0.0,0.0,-8.881784197001252e-16,2.0
11.57185728576192,0.04227869401425277,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.575858619539847,0.042278694014236784,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.579859953317774,0.042278694014216356,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.583861287095699,0.04227869401419415,-8.881784197001252e-16,-8.881784197001252e-16,-1.7763568394002505e-15,2.0
11.587862620873626,0.04227869401417106,0.0,0.0,0.0,2.0
11.59186395465155,0.04227869401414264,8.881784197001252e-16,0.0,0.0,2.0
11.595865288429478,0.04227869401411244,0.0,0.0,0.0,2.0
11.599866622207403,0.042278694014080465,0.0,0.0,0.0,2.0
11.60386795598533,0.042278694014046714,0.0,0.0,0.0,2.0
11.607869289763254,0.04227869401401119,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.611870623541181,0.042278694013978324,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.615871957319108,0.04227869401394013,8.881784197001252e-16,0.0,0.0,2.0
11.619873291097033,0.04227869401390549,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.62387462487496,0.04227869401386819,0.0,0.0,-1.7763568394002505e-15,2.0
11.627875958652885,0.04227869401383355,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.631877292430811,0.04227869401379891,1.7763568394002505e-15,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.635878626208736,0.04227869401376694,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.639879959986663,0.04227869401373585,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,2.0
11.643881293764588,0.04227869401371098,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.647882627542515,0.042278694013687,0.0,0.0,0.0,2.0
11.65188396132044,0.04227869401366924,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.655885295098367,0.04227869401365503,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.659886628876293,0.042278694013647034,0.0,0.0,-8.881784197001252e-16,2.0
11.663887962654218,0.04227869401364437,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.667889296432145,0.042278694013650586,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.67189063021007,0.04227869401366391,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.675891963987997,0.042278694013685225,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.679893297765922,0.042278694013714535,0.0,0.0,0.0,2.0
11.683894631543849,0.04227869401375095,8.881784197001252e-16,0.0,-8.881784197001252e-16,2.0
11.687895965321774,0.04227869401379358,0.0,0.0,0.0,2.0
11.6918972990997,0.04227869401383799,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.695898632877627,0.04227869401388862,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.699899966655552,0.04227869401394102,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.703901300433479,0.04227869401399431,0.0,0.0,0.0,2.0
11.707902634211404,0.042278694014051155,0.0,0.0,0.0,2.0
11.71190396798933,0.042278694014105334,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.715905301767256,0.042278694014163065,-8.881784197001252e-16,-8.881784197001252e-16,-1.7763568394002505e-15,2.0
11.719906635545183,0.042278694014216356,0.0,0.0,0.0,2.0
11.723907969323108,0.04227869401426787,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.727909303101034,0.04227869401431761,0.0,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.73191063687896,0.04227869401436468,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.735911970656886,0.04227869401440998,-8.881784197001252e-16,-8.881784197001252e-16,-1.7763568394002505e-15,2.0
11.739913304434813,0.04227869401444995,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.743914638212738,0.04227869401448636,8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.747915971990665,0.04227869401451745,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
11.75191730576859,0.042278694014544094,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16,2.0
