candidate_id,snapshot_id,candidate_source,node_ids,boundary_ids,C_internal,G_internal,L_blanket,D_local,external_entropy,directional_contrast,structural_shell_size,boundary_budget,boundary_size,is_pareto
seed2__opposite__fE1.00__t20__c03688,seed2__opposite__fE1.00__t20,mcmc_swap,3|13|23|33|42|47|52|54|56|63|66|68|73|74|75|77|78|79|82|91,2|14|22|24|43|53|62|64|83|84|85|86,0.55,0.06192268600904323,5.6721330156378434e-05,0.10895836658890434,0.7609640474436813,0.4105572809000085,45,12,12,False
seed2__opposite__fE1.00__t20__c03689,seed2__opposite__fE1.00__t20,mcmc_swap,5|12|15|21|23|24|30|31|35|36|37|42|44|47|53|62|72|80|81|91,1|11|13|22|26|27|28|33|43|48|63|64,0.55,4.4685160057404e-05,7.156866889655982e-06,0.05461591416608639,0.7303605492623039,0.08618320008559016,43,12,12,False
seed2__opposite__fE1.00__t20__c03690,seed2__opposite__fE1.00__t20,perturb_I0,5|7|16|17|19|26|27|29|35|36|37|38|39|44|45|47|48|49|58|69,4|6|8|14|15|18|24|25|28|46|57|59,0.95,0.03595829926959609,-1.4082893933710372e-06,0.8735316011996305,0.4887089087640858,0.9096159602595202,24,12,12,False
seed2__opposite__fE1.00__t20__c03691,seed2__opposite__fE1.00__t20,spectral_resized,26|27|28|35|36|37|38|39|45|46|47|48|49|56|57|58|59|67|68|69,15|17|18|19|25|29|34|44|65|66|76|77,1.0,0.021269774737696517,-6.432581979033184e-05,0.56278270669339,0.7049875094110305,0.9341215710622296,18,12,12,False
seed2__opposite__fE1.00__t20__c03692,seed2__opposite__fE1.00__t20,perturb_I0,7|8|9|16|17|18|26|28|29|34|36|37|38|39|45|47|48|49|58|59,5|6|15|19|23|25|27|35|46|57|68|69,0.95,0.06633522236921743,0.0,0.8771709076583692,0.49875127318455764,0.8737046593418298,20,12,12,False
seed2__opposite__fE1.00__t20__c03693,seed2__opposite__fE1.00__t20,region_growing,14|23|24|25|26|27|28|33|34|35|36|37|39|44|46|47|48|56|57|66,13|15|17|18|19|22|29|32|38|42|43|49,0.65,0.017495503681633752,-7.49752338111354e-05,0.33794957180010987,0.7449671891627884,0.5821994936526786,29,12,12,False
seed2__opposite__fE1.00__t20__c03694,seed2__opposite__fE1.00__t20,mcmc_swap,4|13|21|22|32|33|42|43|44|52|60|62|63|71|82|84|91|92|93|95,2|3|12|23|53|64|73|74|85|86|94|96,0.75,0.01190389508838233,-2.396210905364262e-06,0.358174144754465,0.7526204074720739,0.10000000000000009,37,12,12,False
seed2__opposite__fE1.00__t20__c03695,seed2__opposite__fE1.00__t20,region_growing,37|38|39|45|48|49|56|57|59|65|66|67|68|69|75|76|77|86|87|95,26|27|28|29|64|74|84|85|94|96|97|98,0.6,0.01289718435832351,-4.621973630660524e-05,0.20568683240987215,0.7899317005342672,0.41780050634732135,24,12,12,False
seed2__opposite__fE1.00__t20__c03696,seed2__opposite__fE1.00__t20,region_growing,48|49|55|59|66|68|69|76|78|79|85|86|87|88|89|95|96|97|98|99,37|38|39|44|45|47|57|58|74|75|84|94,0.75,0.04360592087592876,-5.341776925498517e-06,0.3946905864574076,0.7244078178625923,0.7773500981126146,19,12,12,False
seed2__opposite__fE1.00__t20__c03697,seed2__opposite__fE1.00__t20,mcmc_swap,2|10|12|21|22|25|33|34|35|41|42|43|46|53|62|63|65|74|75|86,3|13|23|32|64|76|84|85|87|95|96|97,0.55,0.02088615611561085,8.741767462527636e-05,0.09384451028134407,0.7388734170500224,0.2236026281823224,43,12,12,False
seed2__opposite__fE1.00__t20__c03698,seed2__opposite__fE1.00__t20,region_growing,25|34|35|45|52|53|54|61|64|65|66|72|73|74|80|81|82|85|86|90,43|62|75|76|77|83|84|87|94|95|96|97,0.5,0.013666249197924859,-2.806744687228462e-05,0.08588684109064537,0.769742378465751,0.21673558855646746,37,12,12,False
seed2__opposite__fE1.00__t20__c03699,seed2__opposite__fE1.00__t20,high_coherence,30|32|34|35|40|41|42|43|50|51|60|61|62|71|72|73|80|81|83|93,20|21|22|23|33|53|63|64|82|84|92|94,0.9,2.7177740425852938e-05,-4.420161912942655e-06,0.4374260348283348,0.7403410574831923,0.025658350974743116,26,12,12,False
seed2__opposite__fE1.00__t20__c03700,seed2__opposite__fE1.00__t20,region_growing,4|5|11|12|13|15|17|18|19|20|21|24|26|27|28|29|37|38|39|46,1|2|3|7|8|22|23|25|35|36|48|49,0.65,0.054300865367699215,-7.037674953422584e-05,0.0865144496309262,0.7883106100537457,0.31430466182294814,28,12,12,False
seed2__opposite__fE1.00__t20__c03701,seed2__opposite__fE1.00__t20,spectral_resized,43|44|54|55|63|64|65|66|74|75|76|77|84|86|87|88|89|94|95|96,33|52|53|62|72|73|79|85|93|97|98|99,0.75,0.0530746729597739,-1.4732851161044179e-05,0.4480797724891352,0.6783347599166555,0.642485134041481,24,12,12,False
