candidate_id,snapshot_id,candidate_source,node_ids,boundary_ids,C_internal,G_internal,L_blanket,D_local,external_entropy,directional_contrast,structural_shell_size,boundary_budget,boundary_size,is_pareto
seed4__disordered__fE1.00__t20__c04320,seed4__disordered__fE1.00__t20,high_coherence,8|9|18|28|29|36|37|38|39|47|48|49|57|58|59|66|68|75|76|87,25|26|27|35|45|46|69|77|78|88|96|97,0.45,0.005571237685522951,-8.148351532949322e-05,0.29439393748723525,0.6319667147428168,0.5332595052618869,26,12,12,False
seed4__disordered__fE1.00__t20__c04321,seed4__disordered__fE1.00__t20,mcmc_swap,8|17|24|27|28|34|36|37|42|45|48|52|53|55|57|64|66|77|86|88,14|25|26|35|46|54|59|78|79|87|95|97,0.4,0.004592497032100591,0.0024275995321376763,0.09193702706349176,0.5705767639396527,0.012141873953214755,50,12,12,False
seed4__disordered__fE1.00__t20__c04322,seed4__disordered__fE1.00__t20,high_coherence,4|6|7|8|9|15|16|17|18|19|26|28|29|38|39|46|47|49|56|66,5|14|25|27|35|36|37|45|48|55|58|59,0.5,0.016617053568832616,6.217195824749786e-05,0.34351641091109747,0.4955380299191111,0.5552157630374233,21,12,12,False
seed4__disordered__fE1.00__t20__c04323,seed4__disordered__fE1.00__t20,mcmc_swap,13|14|15|23|25|26|33|34|43|52|63|71|73|76|77|78|82|84|85|87,4|5|16|24|35|36|44|53|61|79|81|96,0.5,0.021647688024816585,0.0013171101174512978,0.12420232485082264,0.8898418692457014,0.10956559527848486,50,12,12,False
seed4__disordered__fE1.00__t20__c04324,seed4__disordered__fE1.00__t20,spectral_resized,6|7|8|9|16|17|18|19|28|29|37|38|39|47|48|56|57|59|66|67,5|15|25|26|27|36|46|49|58|65|68|69,0.55,0.006744907094978556,0.0,0.3974351556001678,0.4943497041442487,0.7418430558450613,18,12,12,False
seed4__disordered__fE1.00__t20__c04325,seed4__disordered__fE1.00__t20,mcmc_swap,17|18|26|35|36|46|47|49|56|58|69|74|75|78|83|85|87|96|97|98,15|16|25|34|44|45|48|77|79|86|88|89,0.65,0.022485912795892033,0.0017970918203844427,0.2558231928983664,0.8024677973715656,0.29309852784940804,43,12,12,False
seed4__disordered__fE1.00__t20__c04326,seed4__disordered__fE1.00__t20,region_growing,6|7|9|18|19|27|28|37|46|48|49|55|58|64|67|76|77|78|85|87,5|15|16|17|26|36|45|47|59|79|96|97,0.5,0.007729516502143629,0.0008588644222242455,0.1264932311337371,0.636452797660028,0.05461906514588344,37,12,12,False
seed4__disordered__fE1.00__t20__c04327,seed4__disordered__fE1.00__t20,perturb_I0,56|64|67|72|73|74|76|77|79|83|84|85|86|87|88|94|96|97|98|99,45|46|47|53|54|55|68|69|75|78|89|95,1.0,0.03675547663556052,-1.5212713484703474e-05,0.7492620230808991,0.7644009072626592,0.6436739427831727,24,12,12,False
seed4__disordered__fE1.00__t20__c04328,seed4__disordered__fE1.00__t20,perturb_I0,63|67|73|74|75|77|78|79|84|85|86|87|88|89|94|95|96|97|98|99,52|53|54|56|57|58|64|65|69|72|82|83,1.0,0.07916540231841454,-9.958830342610119e-05,0.5661236006735825,0.950753201250753,0.3787321874818335,17,12,12,False
seed4__disordered__fE1.00__t20__c04329,seed4__disordered__fE1.00__t20,high_coherence,64|66|68|69|74|75|77|78|79|82|83|85|86|88|89|93|94|95|97|98,53|54|55|56|57|58|59|67|84|87|96|99,1.0,0.03270584032864984,-7.52490932940974e-05,0.6099865470109875,0.9147366491799204,0.5,21,12,12,False
seed4__disordered__fE1.00__t20__c04330,seed4__disordered__fE1.00__t20,region_growing,1|10|11|20|21|22|23|30|32|33|34|42|43|44|45|51|52|54|62|73,2|12|24|25|35|41|46|53|55|56|61|63,0.8,0.00518334653889749,0.00013354272967544615,0.1389629495379217,0.8160528592455084,0.0857786755246634,28,12,12,False
seed4__disordered__fE1.00__t20__c04331,seed4__disordered__fE1.00__t20,region_growing,68|69|73|76|77|78|79|82|83|84|86|87|88|89|91|95|96|97|98|99,57|58|59|62|67|75|80|81|85|90|92|94,0.95,0.07862496848787023,-1.5212713484703474e-05,0.4003536560166066,0.993886685743992,0.0,20,12,12,False
seed4__disordered__fE1.00__t20__c04332,seed4__disordered__fE1.00__t20,spectral_resized,6|7|8|9|16|17|18|19|24|26|27|28|29|35|37|38|39|48|49|57,5|14|15|25|34|36|44|45|46|47|58|59,0.45,0.016358521763658884,2.760459046687036e-07,0.35645313697839853,0.6258145836939114,0.5,19,12,12,False
seed4__disordered__fE1.00__t20__c04333,seed4__disordered__fE1.00__t20,region_growing,29|37|39|46|48|55|56|58|66|68|75|76|77|79|86|87|88|89|97|99,26|27|36|45|47|49|54|59|78|95|96|98,0.8,0.02196536339105817,0.0004015312190956295,0.23716042814114252,0.8565394213133969,0.362639436051311,26,12,12,False
