S,size,q,T,lam,E,D,y_T
"(6, 8)",2,-1,3,5.623413251903491,82.99002535503627,4.1069408205860904,0.9999999999999999
"(6, 8)",2,-1,3,10.0,85.08458411380788,3.967315857250418,1.0
"(6, 8)",2,-1,3,17.78279410038923,87.74314592258702,3.8671966987530526,1.0
"(6, 8)",2,-1,3,31.622776601683793,90.88945159312127,3.8004049935739617,1.0
"(6, 8)",2,-1,3,56.23413251903491,94.45499065622927,3.757757002956714,1.0000000000000002
"(6, 8)",2,-1,3,100.0,98.31749701841028,3.7317149700831687,0.9999999999999999
"(6, 8)",2,-1,3,177.82794100389228,102.28559841747797,3.7166302380415215,1.0
"(6, 8)",2,-1,3,316.22776601683796,106.14495101756216,3.7083588470447033,1.0
"(6, 8)",2,-1,3,562.341325190349,109.7139326455207,3.7040477763793276,1.0
"(6, 8)",2,-1,3,1000.0,112.8746861552187,3.7018967533646974,1.0
"(6, 8)",2,-1,3,1778.2794100389228,115.57651153131665,3.7008612225238977,0.9999999999999999
"(6, 8)",2,-1,3,3162.2776601683795,117.8225234304654,3.700376583290842,1.0
"(6, 8)",2,-1,3,5623.413251903491,119.65099037725311,3.7001545312022803,1.0
"(6, 8)",2,-1,3,10000.0,121.11845583277825,3.7000542635956863,1.0
"(6, 8)",2,-1,3,17782.794100389227,122.28747864584699,3.7000093380500783,1.0
"(6, 8)",2,-1,3,31622.776601683792,123.21915960787351,3.6999892083279153,0.9999999999999998
"(6, 8)",2,-1,3,56234.13251903491,123.96947705505632,3.6999800990734935,1.0
"(6, 8)",2,-1,3,100000.0,124.58822668316047,3.699975881005648,1.0
"(6, 8)",2,-1,3,177827.94100389228,125.11956808002873,3.6999738487597233,1.0
"(6, 8)",2,-1,3,316227.7660168379,125.6035105051575,3.6999728110771484,1.0
"(6, 8)",2,-1,3,562341.3251903491,126.07786227824309,3.6999722409290503,1.0
"(6, 8)",2,-1,3,1000000.0,126.58058904411632,3.6999719020900725,1.0
"(6, 8)",2,0,0.1,0.0,1179775.4437527698,5215.420310377788,1.0
"(6, 8)",2,0,0.1,0.0001,1179775.4437528572,5215.419335328488,1.0
"(6, 8)",2,0,0.1,0.00017782794100389227,1179775.4437530548,5215.418576468228,1.0
"(6, 8)",2,0,0.1,0.00031622776601683794,1179775.4437537037,5215.417227003773,1.0
"(6, 8)",2,0,0.1,0.0005623413251903491,1179775.4437557803,5215.41482728235,1.0
"(6, 8)",2,0,0.1,0.001,1179775.443762388,5215.4105599179875,1.0
"(6, 8)",2,0,0.1,0.0017782794100389228,1179775.443783368,5215.402971386143,1.0
"(6, 8)",2,0,0.1,0.0031622776601683794,1179775.4438498556,5215.389476964794,1.0
"(6, 8)",2,0,0.1,0.005623413251903491,1179775.4440603536,5215.365480456515,1.0
"(6, 8)",2,0,0.1,0.01,1179775.444726446,5215.322809045688,0.9999999999999998
"(6, 8)",2,0,0.1,0.01778279410038923,1179775.4468335155,5215.246930787778,1.0
"(6, 8)",2,0,0.1,0.03162277660168379,1179775.4534975365,5215.112008900251,1.0
"(6, 8)",2,0,0.1,0.05623413251903491,1179775.4745704562,5214.872114410632,0.9999999999999999
"(6, 8)",2,0,0.1,0.1,1179775.5411959977,5214.44562349402,1.0
"(6, 8)",2,0,0.1,0.1778279410038923,1179775.751794703,5213.687546462557,1.0
"(6, 8)",2,0,0.1,0.31622776601683794,1179776.4172311884,5212.340557344613,1.0
"(6, 8)",2,0,0.1,0.5623413251903491,1179778.5184670899,5209.948655805226,1.0
"(6, 8)",2,0,0.1,1.0,1179785.145907991,5205.705976185125,1.0
"(6, 8)",2,0,0.1,1.7782794100389228,1179806.0070268463,5198.195258210667,0.9999999999999998
"(6, 8)",2,0,0.1,3.1622776601683795,1179871.4364957665,5184.945532449742,1.0
"(6, 8)",2,0,0.1,5.623413251903491,1180075.3578238515,5161.715198448364,1.0
"(6, 8)",2,0,0.1,10.0,1180703.8935965018,5121.424777213425,1.0
"(6, 8)",2,0,0.1,17.78279410038923,1182604.128239967,5052.849918762182,0.9999999999999998
"(6, 8)",2,0,0.1,31.622776601683793,1188162.2719466735,4939.840325938877,0.9999999999999998
"(6, 8)",2,0,0.1,56.23413251903491,1203549.8441191525,4763.349372703229,1.0
"(6, 8)",2,0,0.1,100.0,1242587.5698770853,4510.316795204356,1.0
"(6, 8)",2,0,0.1,177.82794100389228,1329660.3137206992,4190.68848149163,1.0
"(6, 8)",2,0,0.1,316.22776601683796,1493612.430158361,3849.2427411793924,1.0
"(6, 8)",2,0,0.1,562.341325190349,1749533.2073344616,3546.851450892789,1.0
"(6, 8)",2,0,0.1,1000.0,2090913.8392138898,3318.645473323573,1.0
"(6, 8)",2,0,0.1,1778.2794100389228,2513459.2980171954,3159.594454343015,1.0
"(6, 8)",2,0,0.1,3162.2776601683795,3041772.3445335524,3047.957580586487,1.0
"(6, 8)",2,0,0.1,5623.413251903491,3727960.8134644357,2966.55166165024,0.9999999999999998
"(6, 8)",2,0,0.1,10000.0,4639489.6585005885,2905.777667224389,1.0
"(6, 8)",2,0,0.1,17782.794100389227,5858176.795835188,2860.0904253471504,1.0
"(6, 8)",2,0,0.1,31622.776601683792,7488217.530475471,2825.7256101225767,1.0
"(6, 8)",2,0,0.1,56234.13251903491,9666667.271326607,2799.8981001590137,1.0
"(6, 8)",2,0,0.1,100000.0,12575720.591443103,2780.5025315796606,1.0
"(6, 8)",2,0,0.1,177827.94100389228,16458247.6616005,2765.9453362669346,1.0
"(6, 8)",2,0,0.1,316227.7660168379,21638185.14654483,2755.0234149431085,0.9999999999999998
"(6, 8)",2,0,0.1,562341.3251903491,28547589.67185305,2746.8306884814315,1.0
"(6, 8)",2,0,0.1,1000000.0,37762627.67914875,2740.6858999537185,1.0
"(6, 8)",2,0,1,0.0,700.0598862491622,60.90371257812846,0.9999999999999998
"(6, 8)",2,0,1,0.0001,700.0598862505656,60.90369855381305,1.0
"(6, 8)",2,0,1,0.00017782794100389227,700.0598862535982,60.90368763911783,0.9999999999999998
"(6, 8)",2,0,1,0.00031622776601683794,700.0598862631872,60.903668230045206,1.0
"(6, 8)",2,0,1,0.0005623413251903491,700.0598862935085,60.903633716254426,1.0
"(6, 8)",2,0,1,0.001,700.0598863893933,60.90357234413936,1.0
"(6, 8)",2,0,1,0.0017782794100389228,700.0598866925769,60.9034632170073,1.0
"(6, 8)",2,0,1,0.0031622776601683794,700.0598876511759,60.90326918894351,1.0
"(6, 8)",2,0,1,0.005623413251903491,700.0598906816599,60.90292424914377,0.9999999999999998
"(6, 8)",2,0,1,0.01,700.0599002600134,60.90231115415183,1.0
"(6, 8)",2,0,1,0.01778279410038923,700.0599305220212,60.90122186121039,1.0
"(6, 8)",2,0,1,0.03162277660168379,700.0600260651357,60.8992878271229,1.0
"(6, 8)",2,0,1,0.05623413251903491,700.0603273378016,60.89585812848793,1.0
"(6, 8)",2,0,1,0.1,700.0612752368758,60.88978917193253,1.0
"(6, 8)",2,0,1,0.1778279410038923,700.0642460514149,60.87909060691877,1.0
"(6, 8)",2,0,1,0.31622776601683794,700.0734936928155,60.86035566750162,1.0
"(6, 8)",2,0,1,0.5623413251903491,700.1019425912567,60.82792304368734,1.0
"(6, 8)",2,0,1,1.0,700.187727411945,60.77286454223122,0.9999999999999998
"(6, 8)",2,0,1,1.7782794100389228,700.4380520103853,60.682349153677734,1.0
"(6, 8)",2,0,1,3.1622776601683795,701.1322489964634,60.540794819107155,1.0
"(6, 8)",2,0,1,5.623413251903491,702.9225569172379,60.33470771802817,0.9999999999999998
"(6, 8)",2,0,1,10.0,707.1317802819472,60.06094488395487,1.0
"(6, 8)",2,0,1,17.78279410038923,716.0427341379017,59.7333509436065,1.0
"(6, 8)",2,0,1,31.622776601683793,732.9340708711255,59.382272311003945,1.0
"(6, 8)",2,0,1,56.23413251903491,761.5691338520289,59.04581171517129,1.0
"(6, 8)",2,0,1,100.0,805.3917650047504,58.754950784886056,1.0
"(6, 8)",2,0,1,177.82794100389228,867.3799954896373,58.52286381695186,1.0
"(6, 8)",2,0,1,316.22776601683796,950.8107600041086,58.346896369565826,1.0
"(6, 8)",2,0,1,562.341325190349,1060.317299335936,58.216917741861465,1.0
"(6, 8)",2,0,1,1000.0,1202.8462469482015,58.121771250402304,1.0
"(6, 8)",2,0,1,1778.2794100389228,1388.5123221716121,58.052084441249775,0.9999999999999998
"(6, 8)",2,0,1,3162.2776601683795,1631.4979424102148,58.000811579154316,1.0
"(6, 8)",2,0,1,5623.413251903491,1951.1761962268283,57.96288742815317,0.9999999999999998
"(6, 8)",2,0,1,10000.0,2373.6286899020765,57.93471010565266,1.0
"(6, 8)",2,0,1,17782.794100389227,2933.7269599412252,57.913704771362895,1.0
"(6, 8)",2,0,1,31622.776601683792,3677.9669082515693,57.89801048384776,1.0
"(6, 8)",2,0,1,56234.13251903491,4668.294235070088,57.88626732478992,1.0
"(6, 8)",2,0,1,100000.0,5987.2358796937715,57.87747266072022,1.0
"(6, 8)",2,0,1,177827.94100389228,7744.759787666336,57.87088260033591,1.0000000000000002
"(6, 8)",2,0,1,316227.7660168379,10087.427780268185,57.86594290778888,1.0
"(6, 8)",2,0,1,562341.3251903491,13210.600858476284,57.86223957394534,1.0
"(6, 8)",2,0,1,1000000.0,17374.688353885358,57.859462829341844,1.0
"(6, 8)",2,0,3,0.0,349.01429016999884,50.377948122141355,1.0
"(6, 8)",2,0,3,0.0001,349.0142901801472,50.37784664155875,1.0
"(6, 8)",2,0,3,0.00017782794100389227,349.01429020208906,50.377767665744365,0.9999999999999998
"(6, 8)",2,0,3,0.00031622776601683794,349.0142902714711,50.37762723426956,1.0
"(6, 8)",2,0,3,0.0005623413251903491,349.0142904908452,50.37737753819328,1.0
"(6, 8)",2,0,3,0.001,349.014291184414,50.376933604673184,0.9999999999999998
"(6, 8)",2,0,3,0.0017782794100389228,349.01429337680514,50.37614446987683,0.9999999999999998
"(6, 8)",2,0,3,0.0031622776601683794,349.0143003048924,50.37474212529044,0.9999999999999998
"(6, 8)",2,0,3,0.005623413251903491,349.014322186159,50.372251388804976,0.9999999999999998
"(6, 8)",2,0,3,0.01,349.01439122785985,50.36783170320009,1.0
"(6, 8)",2,0,3,0.01778279410038923,349.0146087006665,50.360002306131875,1.0
"(6, 8)",2,0,3,0.03162277660168379,349.0152916325524,50.34617372387673,1.0
"(6, 8)",2,0,3,0.05623413251903491,349.01742475433235,50.32187677915748,1.0
"(6, 8)",2,0,3,0.1,349.0240248465142,50.27957833839951,0.9999999999999998
"(6, 8)",2,0,3,0.1778279410038923,349.0441125868135,50.2071147348329,1.0
"(6, 8)",2,0,3,0.31622776601683794,349.1035457999467,50.08635368390148,1.0
"(6, 8)",2,0,3,0.5623413251903491,349.271258666042,49.894202947063384,1.0
"(6, 8)",2,0,3,1.0,349.70989065077737,49.610383125348925,1.0
"(6, 8)",2,0,3,1.7782794100389228,350.73329488535074,49.23564158566962,0.9999999999999998
"(6, 8)",2,0,3,3.1622776601683795,352.7771646932827,48.81128573403758,1.0
"(6, 8)",2,0,3,5.623413251903491,356.1712740322886,48.411350034767935,1.0
"(6, 8)",2,0,3,10.0,360.8783115326419,48.09696219191727,1.0
"(6, 8)",2,0,3,17.78279410038923,366.6176269125906,47.88045202317456,1.0
"(6, 8)",2,0,3,31.622776601683793,373.29760152349996,47.73868473305595,0.9999999999999998
"(6, 8)",2,0,3,56.23413251903491,381.13836306437275,47.64517478529357,1.0
"(6, 8)",2,0,3,100.0,390.3300818694576,47.58347219035635,1.0
"(6, 8)",2,0,3,177.82794100389228,400.69663275404594,47.54423808216783,1.0
"(6, 8)",2,0,3,316.22776601683796,411.6956883974543,47.520755975615764,1.0
"(6, 8)",2,0,3,562.341325190349,422.65420124233907,47.50756216500875,0.9999999999999998
"(6, 8)",2,0,3,1000.0,433.00491906876505,47.50053855398269,1.0
"(6, 8)",2,0,3,1778.2794100389228,442.4061130860689,47.496945839349394,1.0
"(6, 8)",2,0,3,3162.2776601683795,450.7517131798029,47.49515113719787,1.0
"(6, 8)",2,0,3,5623.413251903491,458.1246622469166,47.494259726834976,0.9999999999999998
"(6, 8)",2,0,3,10000.0,464.7387870064682,47.49381058992788,1.0
"(6, 8)",2,0,3,17782.794100389227,470.8931362070573,47.49357609747205,1.0
"(6, 8)",2,0,3,31622.776601683792,476.9463578446333,47.49344678220734,1.0
"(6, 8)",2,0,3,56234.13251903491,483.31053389230436,47.4933705715469,1.0
"(6, 8)",2,0,3,100000.0,490.4615113091319,47.49332255552576,1.0
"(6, 8)",2,0,3,177827.94100389228,498.9631894193503,47.493290524403115,1.0
"(6, 8)",2,0,3,316227.7660168379,509.5035925099495,47.493268216819025,1.0
"(6, 8)",2,0,3,562341.3251903491,522.943845136929,47.49325222112281,1.0
"(6, 8)",2,0,3,1000000.0,540.3703059916579,47.49324053143229,1.0
"(6, 8)",2,1,0.1,0.0,2408.8808375690287,15.878325471755998,0.9999999999999999
"(6, 8)",2,1,0.1,0.0001,2408.8808375691547,15.878324216114903,0.9999999999999999
"(6, 8)",2,1,0.1,0.00017782794100389227,2408.8808375694266,15.878323238877812,0.9999999999999999
"(6, 8)",2,1,0.1,0.00031622776601683794,2408.8808375702833,15.878321501082594,1.0
"(6, 8)",2,1,0.1,0.0005623413251903491,2408.8808375729986,15.878318410814053,1.0
"(6, 8)",2,1,0.1,0.001,2408.880837581583,15.878312915506617,1.0
"(6, 8)",2,1,0.1,0.0017782794100389228,2408.8808376087313,15.878303143483706,1.0
"(6, 8)",2,1,0.1,0.0031622776601683794,2408.8808376945763,15.878285766631455,1.0
"(6, 8)",2,1,0.1,0.005623413251903491,2408.8808379660363,15.878254867424282,1.0000000000000002
"(6, 8)",2,1,0.1,0.01,2408.8808388244,15.878199925348369,0.9999999999999999
"(6, 8)",2,1,0.1,0.01778279410038923,2408.88084153832,15.878102239894266,1.0
"(6, 8)",2,1,0.1,0.03162277660168379,2408.880850117817,15.877928581310831,0.9999999999999998
"(6, 8)",2,1,0.1,0.05623413251903491,2408.880877233405,15.877619936732195,1.0000000000000002
"(6, 8)",2,1,0.1,0.1,2408.880962895017,15.877071613918138,1.0
"(6, 8)",2,1,0.1,0.1778279410038923,2408.88123330114,15.876098226194967,0.9999999999999999
"(6, 8)",2,1,0.1,0.31622776601683794,2408.8820857125665,15.874372574317897,1.0
"(6, 8)",2,1,0.1,0.5623413251903491,2408.884766261436,15.871320542151924,1.0
"(6, 8)",2,1,0.1,1.0,2408.893159496628,15.865945234637959,1.0
"(6, 8)",2,1,0.1,1.7782794100389228,2408.9192421938965,15.85654763748043,0.9999999999999999
"(6, 8)",2,1,0.1,3.1622776601683795,2408.999237445534,15.840327339649802,0.9999999999999999
"(6, 8)",2,1,0.1,5.623413251903491,2409.2391225073166,15.812939373308152,1.0
"(6, 8)",2,1,0.1,10.0,2409.932072695082,15.768354997754669,1.0000000000000002
"(6, 8)",2,1,0.1,17.78279410038923,2411.8189632343465,15.699860080633973,1.0
"(6, 8)",2,1,0.1,31.622776601683793,2416.535693725929,15.603133447320825,1.0000000000000002
"(6, 8)",2,1,0.1,56.23413251903491,2427.131820322368,15.480289269285596,0.9999999999999999
"(6, 8)",2,1,0.1,100.0,2448.594509419842,15.339751754084649,1.0
"(6, 8)",2,1,0.1,177.82794100389228,2489.320947177181,15.189489651368298,1.0
"(6, 8)",2,1,0.1,316.22776601683796,2564.799897903274,15.032778494270701,1.0000000000000002
"(6, 8)",2,1,0.1,562.341325190349,2701.3624948738907,14.873057225470202,1.0
"(6, 8)",2,1,0.1,1000.0,2935.3534092282275,14.718655556919474,1.0
"(6, 8)",2,1,0.1,1778.2794100389228,3306.986554276182,14.58022997307264,0.9999999999999999
"(6, 8)",2,1,0.1,3162.2776601683795,3855.728671861763,14.464931802887614,1.0
"(6, 8)",2,1,0.1,5623.413251903491,4625.4603935738705,14.373813258549232,1.0000000000000002
"(6, 8)",2,1,0.1,10000.0,5675.754649260169,14.303834344357673,1.0
"(6, 8)",2,1,0.1,17782.794100389227,7090.9092787737,14.250791052999057,1.0
"(6, 8)",2,1,0.1,31622.776601683792,8987.12785963397,14.21081584616345,1.0000000000000002
"(6, 8)",2,1,0.1,56234.13251903491,11521.58895365963,14.18076733998092,0.9999999999999999
"(6, 8)",2,1,0.1,100000.0,14905.161077230952,14.158207843218646,1.0
"(6, 8)",2,1,0.1,177827.94100389228,19419.784068778048,14.141280693391465,1.0
"(6, 8)",2,1,0.1,316227.7660168379,25441.87600866008,14.128583305526268,1.0
"(6, 8)",2,1,0.1,562341.3251903491,33473.667919774816,14.119060109450826,1.0
"(6, 8)",2,1,0.1,1000000.0,44185.04753505725,14.111918111062538,1.0
"(6, 8)",2,1,1,0.0,166.92758617904587,7.6153120339518425,1.0
"(6, 8)",2,1,1,0.0001,166.9275861804942,7.615297551138065,1.0
"(6, 8)",2,1,1,0.00017782794100389227,166.92758618362566,7.615286279755867,1.0
"(6, 8)",2,1,1,0.00031622776601683794,166.92758619352816,7.615266236724879,1.0000000000000002
"(6, 8)",2,1,1,0.0005623413251903491,166.92758622484033,7.615230596626438,1.0000000000000002
"(6, 8)",2,1,1,0.001,166.92758632384826,7.615167224931376,1.0
"(6, 8)",2,1,1,0.0017782794100389228,166.92758663688102,7.6150545524523645,1.0
"(6, 8)",2,1,1,0.0031622776601683794,166.9275876264547,7.614854252841885,1.0
"(6, 8)",2,1,1,0.005623413251903491,166.9275907539504,7.614498264942503,1.0000000000000002
"(6, 8)",2,1,1,0.01,166.92760063379384,7.613865853026145,1.0
"(6, 8)",2,1,1,0.01778279410038923,166.92763181958406,7.612743248070755,1.0
"(6, 8)",2,1,1,0.03162277660168379,166.9277301184968,7.610753240568809,0.9999999999999999
"(6, 8)",2,1,1,0.05623413251903491,166.9280391858986,7.6072342148937615,1.0000000000000002
"(6, 8)",2,1,1,0.1,166.92900666498372,7.6010380629273,1.0
"(6, 8)",2,1,1,0.1778279410038923,166.93201189393895,7.590209965268326,1.0
"(6, 8)",2,1,1,0.31622776601683794,166.94122316319076,7.571532063001187,1.0
"(6, 8)",2,1,1,0.5623413251903491,166.96882602228797,7.540016594179222,1.0
"(6, 8)",2,1,1,1.0,167.04854311534163,7.488727267220373,1.0
"(6, 8)",2,1,1,1.7782794100389228,167.26596742131983,7.409812467257512,0.9999999999999998
"(6, 8)",2,1,1,3.1622776601683795,167.81233491230716,7.297805007811696,1.0
"(6, 8)",2,1,1,5.623413251903491,169.0469516382744,7.1546909505498375,1.0
"(6, 8)",2,1,1,10.0,171.5122999593354,6.992994060608442,1.0
"(6, 8)",2,1,1,17.78279410038923,175.83368815640262,6.8326090208473955,1.0
"(6, 8)",2,1,1,31.622776601683793,182.50727704432876,6.6925005379108855,1.0
"(6, 8)",2,1,1,56.23413251903491,191.68145800283207,6.583612452494123,0.9999999999999999
"(6, 8)",2,1,1,100.0,203.0624934626888,6.507301242291381,1.0
"(6, 8)",2,1,1,177.82794100389228,216.0081700351674,6.458304163932865,1.0
"(6, 8)",2,1,1,316.22776601683796,229.7427096047243,6.428986149458129,1.0
"(6, 8)",2,1,1,562.341325190349,243.57116941959856,6.412351916809193,1.0
"(6, 8)",2,1,1,1000.0,257.0233328712779,6.403241392395368,1.0
"(6, 8)",2,1,1,1778.2794100389228,269.9146628857622,6.398330623059569,0.9999999999999999
"(6, 8)",2,1,1,3162.2776601683795,282.3444284129426,6.395670104946338,1.0
"(6, 8)",2,1,1,5623.413251903491,294.66328284056175,6.394189970752862,0.9999999999999999
"(6, 8)",2,1,1,10000.0,307.43956255107076,6.393328861942088,1.0000000000000002
"(6, 8)",2,1,1,17782.794100389227,321.44350500140143,6.392799533549953,0.9999999999999999
"(6, 8)",2,1,1,31622.776601683792,337.6589415855897,6.392455715123491,0.9999999999999998
"(6, 8)",2,1,1,56234.13251903491,357.32629380800887,6.392221670065077,1.0
"(6, 8)",2,1,1,100000.0,382.0190769522544,6.392056654126225,1.0
"(6, 8)",2,1,1,177827.94100389228,413.7574937242069,6.391937488253378,1.0
"(6, 8)",2,1,1,316227.7660168379,455.16578509919736,6.391850107209374,1.0
"(6, 8)",2,1,1,562341.3251903491,509.68419038815546,6.3917854323108365,1.0
"(6, 8)",2,1,1,1000000.0,581.8511334262914,6.391737296844313,1.0000000000000002
"(6, 8)",2,1,3,0.0,152.95174377989449,7.772089694637434,1.0
"(6, 8)",2,1,3,0.0001,152.95174378403794,7.77204826033984,1.0
"(6, 8)",2,1,3,0.00017782794100389227,152.9517437929966,7.7720160146325465,0.9999999999999998
"(6, 8)",2,1,3,0.00031622776601683794,152.9517438213248,7.771958676547668,1.0
"(6, 8)",2,1,3,0.0005623413251903491,152.9517439108954,7.771856725403086,0.9999999999999999
"(6, 8)",2,1,3,0.001,152.9517441940817,7.771675465691765,1.0
"(6, 8)",2,1,3,0.0017782794100389228,152.9517450892531,7.771353255107253,0.9999999999999999
"(6, 8)",2,1,3,0.0031622776601683794,152.95174791811408,7.770780653285199,1.0
"(6, 8)",2,1,3,0.005623413251903491,152.9517568529784,7.769763602873065,1.0
"(6, 8)",2,1,3,0.01,152.95178504704486,7.7679587743931195,0.9999999999999998
"(6, 8)",2,1,3,0.01778279410038923,152.95187386611283,7.764761157606064,0.9999999999999998
"(6, 8)",2,1,3,0.03162277660168379,152.9521528491867,7.759112147772904,1.0000000000000002
"(6, 8)",2,1,3,0.05623413251903491,152.95302460936668,7.74918276221986,1.0
"(6, 8)",2,1,3,0.1,152.95572400848133,7.73188374446143,1.0000000000000002
"(6, 8)",2,1,3,0.1778279410038923,152.96395189198532,7.702205496922877,1.0
"(6, 8)",2,1,3,0.31622776601683794,152.9883666571936,7.652606594313752,1.0
"(6, 8)",2,1,3,0.5623413251903491,153.05767871281589,7.573225142773492,1.0
"(6, 8)",2,1,3,1.0,153.24132278162745,7.454496392749628,0.9999999999999999
"(6, 8)",2,1,3,1.7782794100389228,153.68210999575015,7.293390634703647,1.0
"(6, 8)",2,1,3,3.1622776601683795,154.61689919255338,7.100057492828239,1.0
"(6, 8)",2,1,3,5.623413251903491,156.35998435766726,6.896131793248162,1.0
"(6, 8)",2,1,3,10.0,159.277933741707,6.703296288284012,1.0
"(6, 8)",2,1,3,17.78279410038923,163.77967177023143,6.535402991669042,1.0
"(6, 8)",2,1,3,31.622776601683793,170.22463866048227,6.399730021971082,1.0
"(6, 8)",2,1,3,56.23413251903491,178.7204774624661,6.298738715286107,1.0
"(6, 8)",2,1,3,100.0,188.98570350267195,6.229833559509576,1.0
"(6, 8)",2,1,3,177.82794100389228,200.4026482457419,6.186574511099398,1.0
"(6, 8)",2,1,3,316.22776601683796,212.2006791784695,6.1613537600290815,1.0
"(6, 8)",2,1,3,562.341325190349,223.65008230350918,6.147552212641159,0.9999999999999999
"(6, 8)",2,1,3,1000.0,234.1922643773129,6.140389714466999,1.0
"(6, 8)",2,1,3,1778.2794100389228,243.48858744667197,6.136831361097607,1.0
"(6, 8)",2,1,3,3162.2776601683795,251.40522716171768,6.135124809641242,1.0
"(6, 8)",2,1,3,5623.413251903491,257.9638526063434,6.134328854447499,1.0
"(6, 8)",2,1,3,10000.0,263.2844368736597,6.133965437911691,0.9999999999999999
